seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr16	22199995	22200154	160	*	.	1000	.	141.40358	-1	5.05212	90	Distal Intergenic	16	22217592	22297953	80362	1	29904	uc002dkh.3	-17438	ENSG00000103319	EEF2K	eukaryotic elongation factor 2 kinase
chr16	30123516	30123660	145	*	.	1000	.	141.6729	-1	5.05212	76	Exon (uc002dwp.3/79153, exon 5 of 10)	16	30116131	30124878	8748	2	79153	uc002dwp.3	1218	ENSG00000102886	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3
chr2	3005451	3005604	154	*	.	1000	.	141.80127	-1	5.05212	75	Intron (uc002qxh.1/uc002qxh.1, intron 3 of 6)	2	3192741	3323445	130705	2	7260	uc002qxi.2	317841	ENSG00000032389	EIPR1	EARP complex and GARP complex interacting protein 1
chr1	10567574	10567743	170	*	.	1000	.	141.82859	-1	5.05212	94	Intron (uc001arl.3/5195, intron 2 of 2)	1	10588312	10690815	102504	1	5195	uc009vmw.3	-20569	ENSG00000142655	PEX14	peroxisomal biogenesis factor 14
chr21	27234939	27235104	166	*	.	1000	.	141.92356	-1	5.05212	80	Distal Intergenic	21	27252861	27342862	90002	2	351	uc011acg.2	107758	ENSG00000142192	APP	amyloid beta precursor protein
chr4	25995433	25995588	156	*	.	1000	.	142.14486	-1	5.05212	101	Distal Intergenic	4	25915814	25931501	15688	1	389203	uc003grw.4	79619	ENSG00000250317	SMIM20	small integral membrane protein 20
chr2	30929975	30930150	176	*	.	1000	.	142.51542	-1	5.05212	83	Distal Intergenic	2	30945638	30966445	20808	2	92291	uc002rnm.3	36295	ENSG00000162949	CAPN13	calpain 13
chr5	2208161	2208328	168	*	.	1000	.	142.53275	-1	5.05212	97	Distal Intergenic	5	1877541	1887293	9753	2	50805	uc031sir.1	-320868	ENSG00000113430	IRX4	iroquois homeobox 4
chr17	48556028	48556230	203	*	.	1000	.	142.53367	-1	5.05212	105	Promoter	17	48556190	48557990	1801	1	55316	uc010wmp.2	0	ENSG00000136444	RSAD1	radical S-adenosyl methionine domain containing 1
chr9	14846889	14847015	127	*	.	1000	.	142.6086	-1	5.05212	65	Intron (uc003zlm.3/158326, intron 8 of 37)	9	14734664	14910993	176330	2	158326	uc003zlm.3	63978	ENSG00000164946	FREM1	FRAS1 related extracellular matrix 1
chr1	32681307	32681483	177	*	.	1000	.	142.62638	-1	5.05212	100	3' UTR	1	32687185	32697205	10021	1	8668	uc001bur.4	-5702	ENSG00000084623	EIF3I	eukaryotic translation initiation factor 3 subunit I
chr1	31635646	31635799	154	*	.	1000	.	142.64518	-1	5.05212	55	Distal Intergenic	1	31652592	31661034	8443	2	79570	uc010ogc.2	25235	ENSG00000084628	NKAIN1	sodium/potassium transporting ATPase interacting 1
chr20	57445424	57445597	174	*	.	1000	.	143.31525	-1	5.05212	81	Intron (uc002xzt.3/2778, intron 1 of 12)	20	57428036	57486250	58215	1	2778	uc002xzw.3	17388	ENSG00000087460	GNAS	GNAS complex locus
chr1	42277769	42277909	141	*	.	1000	.	143.33113	-1	5.05212	63	Intron (uc001cgz.4/59269, intron 1 of 8)	1	41972036	42384496	412461	2	59269	uc001cgz.4	106587	ENSG00000127124	HIVEP3	HIVEP zinc finger 3
chr10	105365544	105365729	186	*	.	1000	.	143.56327	-1	5.05212	91	Exon (uc010qqs.1/9644, exon 7 of 8)	10	105315137	105352309	37173	1	9148	uc021pxn.1	50407	ENSG00000107954	NEURL1	neuralized E3 ubiquitin protein ligase 1
chr16	48198887	48199044	158	*	.	1000	.	143.69852	-1	5.05212	92	Downstream (1-2kb)	16	48167598	48189929	22332	2	94160	uc010vgj.1	-8958	ENSG00000140798	ABCC12	ATP binding cassette subfamily C member 12
chr17	38324755	38324885	131	*	.	1000	.	143.85768	-1	5.05212	58	Intron (uc010cwt.1/22794, intron 11 of 13)	17	38334242	38351906	17665	1	51195	uc010cwu.1	-9357	ENSG00000108352	RAPGEFL1	Rap guanine nucleotide exchange factor like 1
chr17	56596031	56596223	193	*	.	1000	.	143.88818	-1	5.05212	96	Promoter	17	56566893	56595251	28359	2	9110	uc002iwj.2	-780	ENSG00000108389	MTMR4	myotubularin related protein 4
chr4	1912514	1912663	150	*	.	1000	.	143.99822	-1	5.05212	89	Intron (uc003gdx.3/7468, intron 3 of 4)	4	1902353	1950545	48193	1	7468	uc003geh.1	10161	ENSG00000109685	NSD2	nuclear receptor binding SET domain protein 2
chr18	49194584	49194718	135	*	.	1000	.	144.40835	-1	5.05212	82	Distal Intergenic	18	48918412	49088839	170428	1	100287225	uc010xdq.1	276172	ENSG00000227115	LINC01630	long intergenic non-protein coding RNA 1630
chr18	19477828	19477969	142	*	.	1000	.	144.48796	-1	5.05212	61	Distal Intergenic	18	19408965	19409049	85	2	406905	uc021uic.1	-68779	ENSG00000284453	MIR1-2	microRNA 1-2
chr3	13922163	13922333	171	*	.	1000	.	144.53415	-1	5.05212	97	Promoter	3	13860082	13921618	61537	2	7476	uc003bye.1	-545	ENSG00000154764	WNT7A	Wnt family member 7A
chr11	9634840	9634997	158	*	.	1000	.	144.6907	-1	5.05212	55	Distal Intergenic	11	9597088	9603017	5930	1	7465	uc001mhu.3	37752	ENSG00000166483	WEE1	WEE1 G2 checkpoint kinase
chr8	133152888	133153049	162	*	.	1000	.	144.84281	-1	5.05212	94	Intron (uc003yti.3/3786, intron 10 of 14)	8	133073733	133117512	43780	2	10086	uc011liy.1	-35376	ENSG00000132297	HHLA1	HERV-H LTR-associating 1
chr2	223836545	223836694	150	*	.	1000	.	144.97868	-1	5.05212	59	Distal Intergenic	2	223916648	223920357	3710	1	23704	uc002vnl.5	-79954	ENSG00000152049	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4
chr8	23606570	23606735	166	*	.	1000	.	145.20141	-1	5.05212	84	Distal Intergenic	8	23559964	23564111	4148	2	137814	uc011kzy.3	-42459	ENSG00000180053	NKX2-6	NK2 homeobox 6
chr20	61922710	61922886	177	*	.	1000	.	145.20445	-1	5.05212	77	Distal Intergenic	20	61924538	61962285	37748	1	57642	uc011aau.2	-1652	ENSG00000101203	COL20A1	collagen type XX alpha 1 chain
chr12	106751365	106751520	156	*	.	1000	.	145.21229	-1	5.05212	76	Promoter	12	106751436	106903976	152541	1	55703	uc001tlp.3	0	ENSG00000013503	POLR3B	RNA polymerase III subunit B
chr17	38689667	38689802	136	*	.	1000	.	145.37518	-1	5.05212	76	Distal Intergenic	17	38632080	38657854	25775	2	84951	uc010cxb.3	-31813	ENSG00000131746	TNS4	tensin 4
chr20	311334	311498	165	*	.	1000	.	145.38491	-1	5.05212	73	Distal Intergenic	20	306215	310872	4658	1	6666	uc002wdh.4	5119	ENSG00000177732	SOX12	SRY-box transcription factor 12
chr10	78071607	78071746	140	*	.	1000	.	145.54109	-1	5.05212	64	Intron (uc001jxi.3/83938, intron 4 of 5)	10	77542519	78317126	774608	1	83938	uc001jxi.3	529088	ENSG00000148655	LRMDA	leucine rich melanocyte differentiation associated
chr22	33396775	33396946	172	*	.	1000	.	145.69949	-1	5.05212	91	Intron (uc003amx.3/8224, intron 1 of 12)	22	32908540	33402809	494270	2	8224	uc003amx.3	5863	ENSG00000185666	SYN3	synapsin III
chr11	103553141	103553297	157	*	.	1000	.	145.82821	-1	5.05212	76	Distal Intergenic	11	103720634	103720708	75	1	100616457	uc021qpj.1	-167337	ENSG00000264200	MIR4693	microRNA 4693
chr1	242630970	242631118	149	*	.	1000	.	146.08194	-1	5.05212	57	Intron (uc001hzn.2/200150, intron 2 of 10)	1	242251689	242612784	361096	2	200150	uc001hzm.4	-18186	ENSG00000180287	PLD5	phospholipase D family member 5
chr4	24990423	24990583	161	*	.	1000	.	146.13935	-1	5.05212	101	Distal Intergenic	4	24828581	24981826	153246	2	91050	uc003gre.3	-8597	ENSG00000181982	CCDC149	coiled-coil domain containing 149
chr18	37993283	37993446	164	*	.	1000	.	146.17099	-1	5.05212	69	Distal Intergenic	18	36786888	37380282	593395	2	647946	uc002lal.1	-613001	ENSG00000267374	MIR924HG	MIR924 host gene
chr1	27721986	27722147	162	*	.	1000	.	146.17847	-1	5.05212	96	3' UTR	1	27719148	27722317	3170	1	2827	uc001bod.4	2838	ENSG00000181773	GPR3	G protein-coupled receptor 3
chr20	56073952	56074110	159	*	.	1000	.	146.21764	-1	5.05212	91	Intron (uc010giu.3/140690, intron 2 of 3)	20	56063879	56083760	19882	2	140690	uc010giu.3	9650	ENSG00000124092	CTCFL	CCCTC-binding factor like
chr12	124516936	124517092	157	*	.	1000	.	146.391	-1	5.05212	79	Intron (uc021rfy.1/100533183, intron 2 of 4)	12	124457762	124499986	42225	1	144348	uc001ugb.3	59174	ENSG00000179195	ZNF664	zinc finger protein 664
chr11	11049755	11049901	147	*	.	1000	.	146.41156	-1	5.05212	63	Distal Intergenic	11	10879810	10900823	21014	1	729013	uc001mjm.2	169945	ENSG00000247271	ZBED5-AS1	ZBED5 antisense RNA 1
chr11	67124426	67124602	177	*	.	1000	.	146.42591	-1	5.05212	78	Intron (uc010rpo.1/100130987, intron 2 of 3)	11	67118236	67121067	2832	2	57804	uc031qbu.1	-3359	ENSG00000175482	POLD4	DNA polymerase delta 4, accessory subunit
chr10	105358640	105358799	160	*	.	1000	.	146.56007	-1	5.05212	76	3' UTR	10	105315137	105352309	37173	1	9148	uc021pxn.1	43503	ENSG00000107954	NEURL1	neuralized E3 ubiquitin protein ligase 1
chr10	83909984	83910146	163	*	.	1000	.	146.58763	-1	5.05212	70	Intron (uc001kco.2/10718, intron 1 of 8)	10	84118495	84746935	628441	1	10718	uc021pvk.1	-208349	ENSG00000185737	NRG3	neuregulin 3
chr9	27726257	27726399	143	*	.	1000	.	146.77823	-1	5.05212	68	Distal Intergenic	9	27560499	27573864	13366	2	203228	uc003zqr.2	-152393	ENSG00000147894	C9orf72	C9orf72-SMCR8 complex subunit
chr5	7392637	7392796	160	*	.	1000	.	146.90942	-1	5.05212	93	Distal Intergenic	5	7396343	7830194	433852	1	108	uc003jdz.1	-3547	ENSG00000078295	ADCY2	adenylate cyclase 2
chr13	110437036	110437201	166	*	.	1000	.	147.03354	-1	5.05212	78	Exon (uc001vqv.3/8660, exon 1 of 2)	13	110406184	110438914	32731	2	8660	uc001vqv.3	1713	ENSG00000185950	IRS2	insulin receptor substrate 2
chr12	127232205	127232379	175	*	.	1000	.	147.23767	-1	5.05212	80	Intron (uc001uhk.4/387895, intron 2 of 4)	12	127221553	127230800	9248	1	100507206	uc001uhl.3	10652	ENSG00000189238	LINC00943	long intergenic non-protein coding RNA 943
chr3	139281038	139281198	161	*	.	1000	.	147.59375	-1	5.05212	91	Intron (uc003etj.3/349565, intron 3 of 3)	3	139245247	139258671	13425	2	5947	uc011bmy.2	-22367	ENSG00000114115	RBP1	retinol binding protein 1
chr11	104125206	104125386	181	*	.	1000	.	147.92161	-1	5.05212	87	Distal Intergenic	11	103777914	104035027	257114	2	80310	uc001phq.3	-90179	ENSG00000170962	PDGFD	platelet derived growth factor D
chr11	798262	798434	173	*	.	1000	.	148.07229	-1	5.05212	87	Promoter	11	790475	798269	7795	2	79751	uc001lrj.3	0	ENSG00000177542	SLC25A22	solute carrier family 25 member 22
chr3	40233448	40233606	159	*	.	1000	.	148.12888	-1	5.05212	80	Intron (uc003cka.3/25924, intron 10 of 16)	3	40141502	40301811	160310	1	25924	uc011ayz.2	91946	ENSG00000170011	MYRIP	myosin VIIA and Rab interacting protein
chr3	139283249	139283382	134	*	.	1000	.	148.66991	-1	5.05212	59	Intron (uc003etj.3/349565, intron 3 of 3)	3	139245247	139258671	13425	2	5947	uc011bmy.2	-24578	ENSG00000114115	RBP1	retinol binding protein 1
chr19	4809727	4809875	149	*	.	1000	.	148.67434	-1	5.05212	63	Distal Intergenic	19	4791728	4795571	3844	1	55527	uc002mbf.3	17999	ENSG00000141965	FEM1A	fem-1 homolog A
chr2	30915371	30915525	155	*	.	1000	.	149.28014	-1	5.05212	85	Distal Intergenic	2	30945638	30966445	20808	2	92291	uc002rnm.3	50920	ENSG00000162949	CAPN13	calpain 13
chr19	29754457	29754643	187	*	.	1000	.	149.43486	-1	5.05212	90	Distal Intergenic	19	29698167	29704136	5970	2	7386	uc002nsd.2	-50321	ENSG00000169021	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
chr18	7038338	7038484	147	*	.	1000	.	149.6118	-1	5.05212	65	Intron (uc002knm.3/284217, intron 11 of 62)	18	6941743	6965955	24213	2	284217	uc002knl.3	-72383	ENSG00000101680	LAMA1	laminin subunit alpha 1
chr13	91519651	91519811	161	*	.	1000	.	149.64694	-1	5.05212	73	Distal Intergenic	13	91543208	91578851	35644	2	144776	uc010tid.1	59040	ENSG00000231674	LINC00410	long intergenic non-protein coding RNA 410
chr22	27801978	27802131	154	*	.	1000	.	149.80982	-1	5.05212	60	Distal Intergenic	22	28144265	28187871	43607	2	4330	uc010gvg.4	385740	ENSG00000169184	MN1	MN1 proto-oncogene, transcriptional regulator
chr1	246917346	246917503	158	*	.	1000	.	149.8154	-1	5.05212	61	Intron (uc001ibr.3/51097, intron 5 of 11)	1	246939315	246955685	16371	1	149134	uc001ibs.1	-21812	NA	LINC01341	long intergenic non-protein coding RNA 1341
chr15	75080230	75080376	147	*	.	1000	.	149.8543	-1	5.05212	78	Promoter	15	75081013	75081098	86	2	100616183	uc021sql.1	722	ENSG00000264386	MIR4513	microRNA 4513
chr9	36995935	36996091	157	*	.	1000	.	150.14549	-1	5.05212	75	Intron (uc011lpt.1/5079, intron 1 of 6)	9	36838531	37002773	164243	2	5079	uc011lpt.1	6682	ENSG00000196092	PAX5	paired box 5
chr9	139524945	139525119	175	*	.	1000	.	150.23178	-1	5.05212	88	Distal Intergenic	9	139553308	139567130	13823	1	51162	uc004cid.3	-28189	ENSG00000172889	EGFL7	EGF like domain multiple 7
chr22	23632793	23632928	136	*	.	1000	.	150.46341	-1	5.05212	57	3' UTR	22	23625396	23633317	7922	1	613	uc002zwy.2	7397	ENSG00000186716	BCR	BCR activator of RhoGEF and GTPase
chr17	10517990	10518132	143	*	.	1000	.	150.59833	-1	5.05212	73	Intron (uc002gml.1/uc002gml.1, intron 10 of 10)	17	10531843	10560626	28784	2	4621	uc002gmq.2	42494	ENSG00000109063	MYH3	myosin heavy chain 3
chr17	4324012	4324167	156	*	.	1000	.	150.82998	-1	5.05212	66	Distal Intergenic	17	4337219	4391499	54281	1	201305	uc002fxt.3	-13052	ENSG00000182557	SPNS3	sphingolipid transporter 3 (putative)
chr5	81608254	81608422	169	*	.	1000	.	150.84903	-1	5.05212	81	Intron (uc003khv.3/92270, intron 8 of 9)	5	81600753	81614147	13395	1	92270	uc003khw.3	7501	ENSG00000205464	ATP6AP1L	ATPase H+ transporting accessory protein 1 like
chr2	233918745	233918929	185	*	.	1000	.	150.93093	-1	5.05212	103	Distal Intergenic	2	233925036	234116549	191514	1	3635	uc010zmo.2	-6107	ENSG00000168918	INPP5D	inositol polyphosphate-5-phosphatase D
chr22	46518391	46518566	176	*	.	1000	.	151.16133	-1	5.05212	90	Distal Intergenic	22	46509566	46509648	83	1	406884	uc021wrq.1	8825	ENSG00000284520	MIRLET7B	microRNA let-7b
chr19	6048922	6049063	142	*	.	1000	.	151.2314	-1	5.05212	68	Intron (uc002meb.3/5990, intron 1 of 17)	19	5993175	6110664	117490	2	5990	uc002meb.3	61601	ENSG00000087903	RFX2	regulatory factor X2
chr3	67435304	67435470	167	*	.	1000	.	151.25698	-1	5.05212	89	Intron (uc021xae.1/8801, intron 10 of 10)	3	67425141	67578646	153506	2	8801	uc010hob.3	143176	ENSG00000172340	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
chr11	9635699	9635874	176	*	.	1000	.	151.31599	-1	5.05212	105	Distal Intergenic	11	9597088	9603017	5930	1	7465	uc001mhu.3	38611	ENSG00000166483	WEE1	WEE1 G2 checkpoint kinase
chr6	156885608	156885771	164	*	.	1000	.	151.37313	-1	5.05212	98	Distal Intergenic	6	157099064	157531913	432850	1	57492	uc003qqn.3	-213293	ENSG00000049618	ARID1B	AT-rich interaction domain 1B
chr8	123685816	123685971	156	*	.	1000	.	151.39518	-1	5.05212	66	Distal Intergenic	8	123793901	123986755	192855	1	22882	uc003ypk.1	-107930	ENSG00000178764	ZHX2	zinc fingers and homeoboxes 2
chr10	71728696	71728871	176	*	.	1000	.	151.44475	-1	5.05212	86	Distal Intergenic	10	71812357	71872040	59684	1	55506	uc001jqm.3	-83486	ENSG00000099284	MACROH2A2	macroH2A.2 histone
chr18	34875010	34875130	121	*	.	1000	.	151.60738	-1	5.05212	84	Intron (uc002lae.2/56853, intron 3 of 12)	18	34851241	34854641	3401	2	56853	uc002laj.1	-20369	ENSG00000101489	CELF4	CUGBP Elav-like family member 4
chr5	37837569	37837744	176	*	.	1000	.	151.88503	-1	5.05212	92	Intron (uc011cpi.2/2668, intron 1 of 2)	5	37812779	37835929	23151	2	2668	uc011cph.2	-1640	ENSG00000168621	GDNF	glial cell derived neurotrophic factor
chr8	2672110	2672257	148	*	.	1000	.	152.29591	-1	5.05212	90	Distal Intergenic	8	2792875	3045487	252613	2	64478	uc010lrg.3	373230	ENSG00000183117	CSMD1	CUB and Sushi multiple domains 1
chr4	78161735	78161882	148	*	.	1000	.	152.38001	-1	5.05212	92	Distal Intergenic	4	78079450	78091213	11764	1	901	uc003hkp.4	82285	ENSG00000138764	CCNG2	cyclin G2
chr7	149321826	149322012	187	*	.	1000	.	152.98628	-1	5.05212	93	Promoter	7	149244245	149321881	77637	2	79970	uc003wfx.2	0	ENSG00000133624	ZNF767P	zinc finger family member 767, pseudogene
chr10	105352610	105352747	138	*	.	1000	.	153.1364	-1	5.05212	78	Intron (uc010qqr.2/9644, intron 7 of 7)	10	105315137	105352309	37173	1	9148	uc021pxn.1	37473	ENSG00000107954	NEURL1	neuralized E3 ubiquitin protein ligase 1
chr17	37074962	37075125	164	*	.	1000	.	153.92854	-1	5.05212	81	3' UTR	17	37081421	37085637	4217	1	100505576	uc002hrb.2	-6296	ENSG00000263874	LINC00672	long intergenic non-protein coding RNA 672
chr17	3551202	3551386	185	*	.	1000	.	154.00259	-1	5.05212	86	Intron (uc002fwa.3/1497, intron 4 of 12)	17	3539762	3566397	26636	1	1497	uc010vrw.2	11440	ENSG00000040531	CTNS	cystinosin, lysosomal cystine transporter
chr17	10519924	10520095	172	*	.	1000	.	154.11136	-1	5.05212	87	Intron (uc002gml.1/uc002gml.1, intron 10 of 10)	17	10531843	10560626	28784	2	4621	uc002gmq.2	40531	ENSG00000109063	MYH3	myosin heavy chain 3
chr10	88448178	88448318	141	*	.	1000	.	154.13859	-1	5.05212	70	Intron (uc010qml.1/11155, intron 5 of 8)	10	88428426	88495824	67399	1	11155	uc009xsz.3	19752	ENSG00000122367	LDB3	LIM domain binding 3
chr11	17752189	17752363	175	*	.	1000	.	154.42645	-1	5.05212	95	Distal Intergenic	11	17757495	17799377	41883	1	3746	uc001mnk.4	-5132	ENSG00000129159	KCNC1	potassium voltage-gated channel subfamily C member 1
chr22	41079197	41079372	176	*	.	1000	.	154.567	-1	5.05212	96	Distal Intergenic	22	41075277	41078818	3542	1	2847	uc003aza.3	3920	ENSG00000128285	MCHR1	melanin concentrating hormone receptor 1
chr19	32715638	32715790	153	*	.	1000	.	155.1857	-1	5.05212	67	Distal Intergenic	19	32836514	32850707	14194	1	22847	uc002ntc.2	-120724	ENSG00000168813	ZNF507	zinc finger protein 507
chr9	35116927	35117103	177	*	.	1000	.	155.19378	-1	5.05212	79	Distal Intergenic	9	35105938	35115893	9956	2	80256	uc010mkk.1	-1034	ENSG00000005238	FAM214B	family with sequence similarity 214 member B
chr9	18442735	18442917	183	*	.	1000	.	155.20098	-1	5.05212	83	Distal Intergenic	9	18474079	18681481	207403	1	92949	uc003znb.3	-31162	ENSG00000178031	ADAMTSL1	ADAMTS like 1
chr15	73992700	73992875	176	*	.	1000	.	155.25181	-1	5.05212	81	Intron (uc010bjd.1/80381, intron 1 of 7)	15	73976622	74006859	30238	1	80381	uc010ulb.1	16078	ENSG00000103855	CD276	CD276 molecule
chr11	10955377	10955535	159	*	.	1000	.	155.26334	-1	5.05212	69	Distal Intergenic	11	10879810	10900823	21014	1	729013	uc001mjm.2	75567	ENSG00000247271	ZBED5-AS1	ZBED5 antisense RNA 1
chr14	93153333	93153484	152	*	.	1000	.	155.84493	-1	5.05212	76	Intron (uc001yap.3/79890, intron 9 of 9)	14	93117927	93151911	33985	1	79890	uc001yas.1	35406	ENSG00000100599	RIN3	Ras and Rab interactor 3
chr7	97870776	97870949	174	*	.	1000	.	156.01732	-1	5.05212	90	Intron (uc003upg.4/25851, intron 6 of 25)	7	97844755	97881563	36809	2	25851	uc003upg.4	10614	ENSG00000205356	TECPR1	tectonin beta-propeller repeat containing 1
chr17	64911336	64911483	148	*	.	1000	.	156.41866	-1	5.05212	70	Distal Intergenic	17	64873348	64881395	8048	1	27091	uc010wqj.2	37988	ENSG00000075429	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5
chr12	109197398	109197555	158	*	.	1000	.	156.97729	-1	5.05212	79	Intron (uc001tnl.3/54434, intron 1 of 4)	12	109176466	109198960	22495	2	54434	uc001tnl.3	1405	ENSG00000084112	SSH1	slingshot protein phosphatase 1
chr5	149636081	149636258	178	*	.	1000	.	157.05324	-1	5.05212	80	Promoter	5	149630251	149636208	5958	2	815	uc010jhf.1	0	ENSG00000070808	CAMK2A	calcium/calmodulin dependent protein kinase II alpha
chr21	40525417	40525576	160	*	.	1000	.	157.05482	-1	5.05212	88	Distal Intergenic	21	40547372	40555440	8069	2	8624	uc002yxi.4	29864	ENSG00000183527	PSMG1	proteasome assembly chaperone 1
chr17	1552170	1552388	219	*	.	1000	.	157.15526	-1	5.05212	100	Exon (uc002ftd.3/83547, exon 4 of 8)	17	1549445	1553392	3948	2	83547	uc002ftd.3	1004	ENSG00000167705	RILP	Rab interacting lysosomal protein
chr17	77965517	77965694	178	*	.	1000	.	157.42758	-1	5.05212	84	Intron (uc002jxj.4/125058, intron 3 of 11)	17	77917652	77924656	7005	2	125058	uc002jxk.2	-40861	ENSG00000167291	TBC1D16	TBC1 domain family member 16
chr12	109831654	109831817	164	*	.	1000	.	157.7101	-1	5.05212	86	Intron (uc010sxn.1/283446, intron 2 of 30)	12	109826524	109886176	59653	1	283446	uc010sxn.1	5130	ENSG00000174527	MYO1H	myosin IH
chr14	24685227	24685407	181	*	.	1000	.	157.93875	-1	5.05212	80	Promoter	14	24681945	24685276	3332	2	145553	uc001wnk.2	0	ENSG00000213920	MDP1	magnesium dependent phosphatase 1
chr16	18995093	18995297	205	*	.	1000	.	158.00105	-1	5.05212	109	Promoter	16	18995256	19056461	61206	1	79905	uc010vao.1	0	ENSG00000170537	TMC7	transmembrane channel like 7
chr6	40555682	40555866	185	*	.	1000	.	158.10077	-1	5.05212	93	Promoter	6	40359373	40555126	195754	2	57497	uc003oph.1	-556	ENSG00000156564	LRFN2	leucine rich repeat and fibronectin type III domain containing 2
chr11	88277652	88277825	174	*	.	1000	.	158.2468	-1	5.05212	73	Intron (uc001pcq.3/2915, intron 7 of 8)	11	88237744	88257222	19479	1	100873989	uc031qdb.1	39908	ENSG00000255082	GRM5-AS1	GRM5 antisense RNA 1
chr12	57608152	57608355	204	*	.	1000	.	158.33191	-1	5.05212	103	Distal Intergenic	12	57610578	57620232	9655	1	11247	uc009zpj.4	-2223	ENSG00000182379	NXPH4	neurexophilin 4
chr11	62791650	62791825	176	*	.	1000	.	158.39904	-1	5.05212	79	Distal Intergenic	11	62760296	62783317	23022	2	9376	uc010rmm.2	-8333	ENSG00000149452	SLC22A8	solute carrier family 22 member 8
chr18	9792670	9792834	165	*	.	1000	.	158.71176	-1	5.05212	92	Intron (uc002kog.2/11031, intron 3 of 6)	18	9708228	9862553	154326	1	11031	uc002kog.2	84442	ENSG00000168461	RAB31	RAB31, member RAS oncogene family
chr4	6364103	6364266	164	*	.	1000	.	158.71388	-1	5.05212	62	Intron (uc003gja.3/5522, intron 5 of 8)	4	6322305	6383597	61293	2	5522	uc003gja.3	19331	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr6	18997658	18997852	195	*	.	1000	.	158.78653	-1	5.05212	101	Distal Intergenic	6	18572015	18572111	97	1	693125	uc021yme.1	425643	ENSG00000207775	MIR548A1	microRNA 548a-1
chr1	205877054	205877211	158	*	.	1000	.	158.87905	-1	5.05212	62	Distal Intergenic	1	205882177	205886491	4315	2	115019	uc001hdm.3	9280	ENSG00000174502	SLC26A9	solute carrier family 26 member 9
chr15	58513949	58514110	162	*	.	1000	.	159.42124	-1	5.05212	73	Intron (uc010ugw.2/8854, intron 1 of 12)	15	58245622	58571462	325841	2	8854	uc010ugw.2	57352	ENSG00000128918	ALDH1A2	aldehyde dehydrogenase 1 family member A2
chr9	118912221	118912386	166	*	.	1000	.	159.73283	-1	5.05212	75	Distal Intergenic	9	118916071	119164600	248530	1	5069	uc004bjn.3	-3685	ENSG00000182752	PAPPA	pappalysin 1
chr8	118874378	118874547	170	*	.	1000	.	159.76134	-1	5.05212	101	Intron (uc003yok.1/2131, intron 1 of 10)	8	118811602	119124058	312457	2	2131	uc003yok.1	249511	ENSG00000182197	EXT1	exostosin glycosyltransferase 1
chr1	29203811	29203945	135	*	.	1000	.	160.20266	-1	5.05212	77	Distal Intergenic	1	29213603	29446558	232956	1	2035	uc001brg.2	-9658	ENSG00000159023	EPB41	erythrocyte membrane protein band 4.1
chr9	109048634	109048775	142	*	.	1000	.	160.22321	-1	5.05212	68	Intron (uc004bcw.3/uc004bcw.3, intron 2 of 3)	9	109625378	109773796	148419	1	58499	uc004bcz.3	-576603	ENSG00000148143	ZNF462	zinc finger protein 462
chr22	39566880	39567050	171	*	.	1000	.	160.59065	-1	5.05212	90	Distal Intergenic	22	39526779	39548538	21760	2	23492	uc003axc.3	-18342	ENSG00000100307	CBX7	chromobox 7
chr11	72284501	72284689	189	*	.	1000	.	160.71716	-1	5.05212	91	Downstream (2-3kb)	11	72326107	72326174	68	2	406931	uc001osp.1	41485	ENSG00000272036	MIR139	microRNA 139
chr21	43032900	43033072	173	*	.	1000	.	160.73136	-1	5.05212	87	Distal Intergenic	21	43099462	43117496	18035	1	54090	uc011aes.1	-66390	NA	LINC00111	long intergenic non-protein coding RNA 111
chr5	118324167	118324356	190	*	.	1000	.	160.75823	-1	5.05212	83	Promoter	5	118172569	118324240	151672	2	285605	uc003ksa.3	0	ENSG00000169570	DTWD2	DTW domain containing 2
chr15	91475763	91475936	174	*	.	1000	.	160.83445	-1	5.05212	76	Promoter	15	91474155	91475774	1620	2	374659	uc002bqe.4	0	ENSG00000184508	HDDC3	HD domain containing 3
chr7	156442853	156443012	160	*	.	1000	.	160.96858	-1	5.05212	72	Intron (uc003wmo.3/140545, intron 3 of 8)	7	156436498	156453044	16547	1	140545	uc003wmt.3	6355	ENSG00000105982	RNF32	ring finger protein 32
chr15	65678027	65678181	155	*	.	1000	.	161.13492	-1	5.05212	73	Exon (uc002aot.1/57722, exon 12 of 14)	15	65619465	65670378	50914	2	9543	uc002aos.2	-7649	ENSG00000174498	IGDCC3	immunoglobulin superfamily DCC subclass member 3
chr4	126238807	126238978	172	*	.	1000	.	161.13555	-1	5.05212	89	Exon (uc003ifj.4/79633, exon 1 of 17)	4	126237567	126414087	176521	1	79633	uc003ifj.4	1240	ENSG00000196159	FAT4	FAT atypical cadherin 4
