seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr8	10697192	10697747	556	*	ARPE19_peak_53514	314	.	7.46445	35.56573	31.40448	313	Promoter	8	10622884	10697299	74416	2	54984	uc003wth.2	0	ENSG00000254093	PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1
chr8	10708023	10708455	433	*	ARPE19_peak_53515	80	.	3.99485	11.02036	8.09446	132	Distal Intergenic	8	10581278	10697299	116022	2	83595	uc011kwz.2	-10724	ENSG00000171056	SOX7	SRY-box transcription factor 7
chr8	10873938	10874285	348	*	ARPE19_peak_53520	151	.	4.72837	18.49334	15.13488	187	Intron (uc003wtk.1/286046, intron 1 of 2)	8	10892716	10892812	97	2	693183	uc022arw.1	18527	ENSG00000207600	MIR598	microRNA 598
chr8	11058898	11059515	618	*	ARPE19_peak_53527	165	.	5.4321	19.97847	16.54627	466	Promoter	8	10753657	11058875	305219	2	286046	uc003wtk.1	-23	ENSG00000171044	XKR6	XK related 6
chr8	11141860	11142377	518	*	ARPE19_peak_53530	141	.	5.35211	17.45168	14.15334	126	Promoter	8	11142000	11185654	43655	1	66036	uc003wtm.3	0	ENSG00000104643	MTMR9	myotubularin related protein 9
chr8	11324978	11325279	302	*	ARPE19_peak_53535	34	.	2.6839	5.96263	3.47699	139	Promoter	8	11278973	11324276	45304	2	83648	uc003wtw.2	-702	ENSG00000154319	FAM167A	family with sequence similarity 167 member A
chr8	11627065	11627397	333	*	ARPE19_peak_53548	163	.	5.07559	19.82024	16.39533	147	Promoter	8	11627172	11644854	17683	1	252969	uc003wue.2	0	ENSG00000154328	NEIL2	nei like DNA glycosylase 2
chr8	11659862	11660352	491	*	ARPE19_peak_53550	350	.	7.5431	39.35848	35.04306	276	Promoter	8	11660190	11689179	28990	1	2222	uc010lsa.1	0	ENSG00000079459	FDFT1	farnesyl-diphosphate farnesyltransferase 1
chr8	11711438	11711830	393	*	ARPE19_peak_53553	69	.	3.58796	9.73991	6.90462	267	Intron (uc003wum.3/1508, intron 3 of 11)	8	11701827	11707162	5336	2	1508	uc003wuu.3	-4276	ENSG00000164733	CTSB	cathepsin B
chr8	11725412	11725688	277	*	ARPE19_peak_53555	32	.	2.71739	5.74512	3.28049	119	Promoter	8	11700034	11725646	25613	2	1508	uc003wum.3	0	ENSG00000164733	CTSB	cathepsin B
chr8	11759799	11760145	347	*	ARPE19_peak_53560	40	.	3.09278	6.67506	4.09719	107	Distal Intergenic	8	11700034	11725646	25613	2	1508	uc011kxl.2	-34153	ENSG00000164733	CTSB	cathepsin B
chr8	12051624	12052288	665	*	ARPE19_peak_53565	498	.	12.15278	54.68304	49.83933	497	Promoter	8	12039613	12051624	12012	2	85002	uc003wvl.4	0	ENSG00000186523	FAM86B1	family with sequence similarity 86 member B1
chr8	12611490	12611724	235	*	ARPE19_peak_53576	58	.	3.80952	8.60953	5.86384	125	Intron (uc003wwd.1/91694, intron 1 of 11)	8	12579406	12612992	33587	2	91694	uc003wwd.1	1268	ENSG00000154359	LONRF1	LON peptidase N-terminal domain and ring finger 1
chr8	12990674	12991078	405	*	ARPE19_peak_53584	334	.	7.51121	37.73329	33.48327	216	Promoter	8	12940872	12990809	49938	2	10395	uc003wwk.1	0	ENSG00000164741	DLC1	DLC1 Rho GTPase activating protein
chr8	15398006	15398350	345	*	ARPE19_peak_53600	167	.	6.29139	20.15514	16.71497	170	Promoter	8	15397596	15624158	226563	1	7991	uc003wwu.3	410	ENSG00000104723	TUSC3	tumor suppressor candidate 3
chr8	16884556	16884768	213	*	ARPE19_peak_53612	37	.	3.35689	6.29617	3.76039	156	Promoter	8	16884747	16980148	95402	1	286097	uc003wxd.2	0	ENSG00000155970	MICU3	mitochondrial calcium uptake family member 3
chr8	17013158	17013371	214	*	ARPE19_peak_53614	70	.	4.07523	9.8462	7.00496	73	Promoter	8	17013836	17080241	66406	1	51201	uc003wxe.3	-465	ENSG00000104219	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2
chr8	17103957	17104157	201	*	ARPE19_peak_53617	29	.	2.89855	5.39097	2.98769	127	Promoter	8	17086740	17104104	17365	2	29883	uc003wxf.1	0	ENSG00000198791	CNOT7	CCR4-NOT transcription complex subunit 7
chr8	17104253	17104828	576	*	ARPE19_peak_53618	102	.	4.67836	13.34723	10.27535	156	Promoter	8	17104401	17155533	51133	1	137492	uc003wxj.3	0	ENSG00000155975	VPS37A	VPS37A subunit of ESCRT-I
chr8	17104253	17104828	576	*	ARPE19_peak_53618	102	.	4.67836	13.34723	10.27535	156	Promoter	8	17104401	17155533	51133	1	137492	uc003wxj.3	0	ENSG00000155975	VPS37A	VPS37A subunit of ESCRT-I
chr8	17104893	17105442	550	*	ARPE19_peak_53619	162	.	5.81395	19.62326	16.20704	279	Promoter	8	17104401	17155533	51133	1	137492	uc003wxk.3	492	ENSG00000155975	VPS37A	VPS37A subunit of ESCRT-I
chr8	17434698	17435289	592	*	ARPE19_peak_53622	54	.	3.56125	8.2022	5.48216	435	Promoter	8	17433942	17500642	66701	1	5157	uc003wxr.3	756	ENSG00000104213	PDGFRL	platelet derived growth factor receptor like
chr8	17658668	17659040	373	*	ARPE19_peak_53626	40	.	3.52692	6.68297	4.09719	183	Promoter	8	17580750	17658426	77677	2	57509	uc010lsz.3	-242	ENSG00000129422	MTUS1	microtubule associated scaffold protein 1
chr8	17780049	17781065	1017	*	ARPE19_peak_53628	324	.	7.90816	36.64516	32.43982	189	Promoter	8	17780366	17810695	30330	1	5108	uc003wyg.2	0	ENSG00000078674	PCM1	pericentriolar material 1
chr8	17941351	17942047	697	*	ARPE19_peak_53631	103	.	4.375	13.38262	10.30893	549	Promoter	8	17913925	17941879	27955	2	427	uc003wyl.2	0	ENSG00000104763	ASAH1	N-acylsphingosine amidohydrolase 1
chr8	17942256	17942527	272	*	ARPE19_peak_53632	54	.	3.38346	8.1613	5.44371	138	Promoter	8	17913925	17942507	28583	2	427	uc003wyn.2	0	ENSG00000104763	ASAH1	N-acylsphingosine amidohydrolase 1
chr8	18459767	18460008	242	*	ARPE19_peak_53642	95	.	5.01195	12.52991	9.50739	73	Intron (uc003wyx.4/23362, intron 3 of 7)	8	18384813	18541586	156774	2	23362	uc003wyx.4	81578	ENSG00000156011	PSD3	pleckstrin and Sec7 domain containing 3
chr8	18828776	18828975	200	*	ARPE19_peak_53654	29	.	3.125	5.35309	2.95383	95	Intron (uc003wza.3/23362, intron 1 of 15)	8	18384813	18871196	486384	2	23362	uc003wza.3	42221	ENSG00000156011	PSD3	pleckstrin and Sec7 domain containing 3
chr8	18871138	18871520	383	*	ARPE19_peak_53657	122	.	4.94506	15.49105	12.29924	197	Promoter	8	18384813	18871196	486384	2	23362	uc003wza.3	0	ENSG00000156011	PSD3	pleckstrin and Sec7 domain containing 3
chr8	19674466	19675078	613	*	ARPE19_peak_53691	173	.	5.15789	20.8535	17.37647	291	Promoter	8	19674918	19709586	34669	1	55174	uc003wzj.3	0	ENSG00000104613	INTS10	integrator complex subunit 10
chr8	19675582	19675958	377	*	ARPE19_peak_53692	284	.	6.90045	32.49851	28.47044	192	Promoter	8	19674918	19709586	34669	1	55174	uc022asn.1	664	ENSG00000104613	INTS10	integrator complex subunit 10
chr8	20054228	20054925	698	*	ARPE19_peak_53699	162	.	5.9816	19.70704	16.28765	501	Promoter	8	20054704	20079207	24504	1	526	uc003wzp.3	0	ENSG00000147416	ATP6V1B2	ATPase H+ transporting V1 subunit B2
chr8	20898678	20898930	253	*	ARPE19_peak_53712	51	.	3.21101	7.85099	5.167	163	Distal Intergenic	8	20831497	20852630	21134	1	286114	uc022asp.1	67181	ENSG00000253199	LINC02153	long intergenic non-protein coding RNA 2153
chr8	21541396	21541847	452	*	ARPE19_peak_53723	527	.	8.47902	57.65438	52.73071	207	Distal Intergenic	8	21549530	21646346	96817	2	2675	uc003wzu.1	104499	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21776921	21777276	356	*	ARPE19_peak_53726	41	.	2.90948	6.69634	4.11013	169	Promoter	8	21777180	21864096	86917	1	23039	uc003xaa.4	0	ENSG00000130227	XPO7	exportin 7
chr8	21867614	21867917	304	*	ARPE19_peak_53732	47	.	3.52564	7.39039	4.73772	120	Distal Intergenic	8	21881645	21894408	12764	1	10361	uc003xac.3	-13728	ENSG00000158806	NPM2	nucleophosmin/nucleoplasmin 2
chr8	21924182	21924582	401	*	ARPE19_peak_53734	61	.	3.34052	8.92354	6.14712	172	Promoter	8	21924349	21940036	15688	1	2039	uc022asw.1	0	ENSG00000158856	DMTN	dematin actin binding protein
chr8	21938606	21938883	278	*	ARPE19_peak_53735	53	.	3.36658	8.11087	5.39675	168	3' UTR	8	21946714	21954556	7843	1	64760	uc011kyw.1	-7831	ENSG00000158863	FAM160B2	family with sequence similarity 160 member B2
chr8	21966814	21967322	509	*	ARPE19_peak_53737	47	.	2.95276	7.39507	4.74212	169	Promoter	8	21964383	21967456	3074	2	79873	uc003xaq.1	134	ENSG00000275074	NUDT18	nudix hydrolase 18
chr8	22026080	22026410	331	*	ARPE19_peak_53739	146	.	4.16667	17.96202	14.63462	197	Intron (uc011kzb.2/649, intron 1 of 6)	8	22022837	22069840	47004	1	649	uc003xbi.3	3243	ENSG00000168487	BMP1	bone morphogenetic protein 1
chr8	22102036	22102869	834	*	ARPE19_peak_53742	94	.	3.84615	12.42406	9.41622	590	Promoter	8	22102475	22102556	82	2	407037	uc011kzd.1	0	ENSG00000208037	MIR320A	microRNA 320a
chr8	22224638	22224891	254	*	ARPE19_peak_53746	52	.	3.24074	7.9445	5.25461	130	Promoter	8	22224762	22280249	55488	1	23516	uc003xbp.4	0	ENSG00000104635	SLC39A14	solute carrier family 39 member 14
chr8	22298502	22298740	239	*	ARPE19_peak_53751	32	.	2.75229	5.68533	3.22629	100	Promoter	8	22298483	22398657	100175	1	5533	uc011kzi.2	19	ENSG00000120910	PPP3CC	protein phosphatase 3 catalytic subunit gamma
chr8	22431897	22432170	274	*	ARPE19_peak_53756	60	.	2.9321	8.80186	6.03214	145	Intron (uc003xbv.3/10174, intron 20 of 20)	8	22436254	22446894	10641	1	64236	uc003xbx.2	-4084	ENSG00000120913	PDLIM2	PDZ and LIM domain 2
chr8	22530546	22531215	670	*	ARPE19_peak_53762	192	.	4.73186	22.85423	19.27723	193	Distal Intergenic	8	22477947	22526661	48715	2	55909	uc010ltw.3	-3885	ENSG00000147439	BIN3	bridging integrator 3
chr8	23103853	23104548	696	*	ARPE19_peak_53789	139	.	4.95169	17.25647	13.96781	260	Promoter	8	23104155	23119512	15358	1	91782	uc003xdd.2	0	ENSG00000147457	CHMP7	charged multivesicular body protein 7
chr8	23314594	23314820	227	*	ARPE19_peak_53801	37	.	2.94118	6.24031	3.70958	28	Promoter	8	23243442	23315244	71803	2	9583	uc011kzu.1	424	ENSG00000197217	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4
chr8	23315119	23315412	294	*	ARPE19_peak_53802	91	.	4.25532	12.101	9.11003	114	Promoter	8	23243442	23315244	71803	2	9583	uc011kzu.1	0	ENSG00000197217	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4
chr8	23380769	23381057	289	*	ARPE19_peak_53805	71	.	3.93258	10.01104	7.1605	125	Distal Intergenic	8	23386363	23425338	38976	1	51312	uc003xdn.1	-5306	ENSG00000147454	SLC25A37	solute carrier family 25 member 37
chr8	23386145	23386476	332	*	ARPE19_peak_53806	76	.	3.74707	10.50729	7.61915	91	Promoter	8	23386363	23425338	38976	1	51312	uc003xdn.1	0	ENSG00000147454	SLC25A37	solute carrier family 25 member 37
chr8	24272477	24272848	372	*	ARPE19_peak_53830	98	.	4.88215	12.89626	9.85575	196	Distal Intergenic	8	24298509	24325151	26643	1	8756	uc003xea.1	-25661	ENSG00000069206	ADAM7	ADAM metallopeptidase domain 7
chr8	24771081	24771472	392	*	ARPE19_peak_53838	66	.	4.26944	9.46082	6.64144	144	Promoter	8	24771274	24776489	5216	1	4741	uc011lac.1	0	ENSG00000104722	NEFM	neurofilament medium
chr8	24857506	24857796	291	*	ARPE19_peak_53839	167	.	5.87393	20.21033	16.76764	156	Distal Intergenic	8	24808469	24814383	5915	2	4747	uc003xee.4	-43123	ENSG00000277586	NEFL	neurofilament light
chr8	25315865	25316764	900	*	ARPE19_peak_53854	784	.	10.41667	83.83829	78.48682	284	Promoter	8	25316513	25365425	48913	1	157313	uc003xep.1	0	ENSG00000184661	CDCA2	cell division cycle associated 2
chr8	26240186	26240974	789	*	ARPE19_peak_53880	288	.	7.85714	32.86202	28.81904	244	Promoter	8	26240523	26270644	30122	1	665	uc003xex.1	0	ENSG00000104765	BNIP3L	BCL2 interacting protein 3 like
chr8	26306843	26307355	513	*	ARPE19_peak_53882	57	.	2.89515	8.46333	5.72676	358	Distal Intergenic	8	26247906	26270644	22739	1	665	uc003xey.2	58937	ENSG00000104765	BNIP3L	BCL2 interacting protein 3 like
chr8	26434460	26434785	326	*	ARPE19_peak_53889	51	.	3.07377	7.81072	5.12969	68	Promoter	8	26435340	26501120	65781	1	1808	uc011lag.2	-555	ENSG00000092964	DPYSL2	dihydropyrimidinase like 2
chr8	26435243	26435512	270	*	ARPE19_peak_53890	55	.	3.19829	8.23063	5.50884	117	Promoter	8	26435340	26501120	65781	1	1808	uc011lag.2	0	ENSG00000092964	DPYSL2	dihydropyrimidinase like 2
chr8	27157315	27157755	441	*	ARPE19_peak_53906	27	.	2.84431	5.07718	2.70965	174	Intron (uc003xfl.1/23087, intron 1 of 5)	8	27142404	27168834	26431	2	23087	uc003xfl.1	11079	ENSG00000104228	TRIM35	tripartite motif containing 35
chr8	27168753	27169155	403	*	ARPE19_peak_53907	235	.	6.01266	27.30356	23.50861	145	Promoter	8	27168999	27316908	147910	1	2185	uc003xfn.2	0	ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta
chr8	27283793	27284026	234	*	ARPE19_peak_53912	118	.	4.77454	14.96607	11.80683	95	Intron (uc003xfn.2/2185, intron 10 of 35)	8	27288393	27293865	5473	1	2185	uc010luq.1	-4367	ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta
chr8	27308332	27308725	394	*	ARPE19_peak_53913	25	.	2.60663	4.94138	2.58955	26	Promoter	8	27308266	27310076	1811	1	2185	uc003xfs.1	66	ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta
chr8	27348456	27348750	295	*	ARPE19_peak_53914	47	.	3.44311	7.41357	4.75947	102	Promoter	8	27348519	27396772	48254	1	2053	uc010lut.2	0	ENSG00000120915	EPHX2	epoxide hydrolase 2
chr8	27441280	27441684	405	*	ARPE19_peak_53915	82	.	3.5316	11.23422	8.2972	194	Distal Intergenic	8	27454434	27468874	14441	2	1191	uc003xfw.2	27190	ENSG00000120885	CLU	clusterin
chr8	27472033	27472505	473	*	ARPE19_peak_53919	63	.	2.93255	9.17312	6.38147	151	Promoter	8	27454434	27472328	17895	2	1191	uc003xfz.2	0	ENSG00000120885	CLU	clusterin
chr8	27631744	27632169	426	*	ARPE19_peak_53925	230	.	6.86275	26.77368	23.00526	228	Promoter	8	27632058	27662424	30367	1	157570	uc003xgg.3	0	ENSG00000171320	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
chr8	27950420	27950982	563	*	ARPE19_peak_53929	168	.	5.8908	20.26154	16.81653	196	Promoter	8	27950584	28048669	98086	1	55140	uc003xgo.4	0	ENSG00000134014	ELP3	elongator acetyltransferase complex subunit 3
chr8	28259351	28259703	353	*	ARPE19_peak_53936	58	.	3.30396	8.58088	5.8368	277	Intron (uc003xgt.4/55893, intron 7 of 15)	8	28203102	28243977	40876	2	55893	uc003xgs.3	-15374	ENSG00000186918	ZNF395	zinc finger protein 395
chr8	28347699	28347987	289	*	ARPE19_peak_53939	188	.	5.47046	22.41179	18.85365	167	Promoter	8	28285926	28347835	61910	2	157574	uc003xgu.4	0	ENSG00000214050	FBXO16	F-box protein 16
chr8	28351480	28351789	310	*	ARPE19_peak_53940	61	.	3.56234	8.93043	6.15333	185	Promoter	8	28351722	28431785	80064	1	7976	uc003xgx.3	0	ENSG00000104290	FZD3	frizzled class receptor 3
chr8	28479741	28480303	563	*	ARPE19_peak_53941	155	.	5.57103	18.88541	15.50923	394	Distal Intergenic	8	28558990	28611207	52218	1	2137	uc003xgz.2	-78687	ENSG00000012232	EXTL3	exostosin like glycosyltransferase 3
chr8	28747336	28748068	733	*	ARPE19_peak_53947	521	.	9.92991	57.01878	52.11052	360	Promoter	8	28625175	28747432	122258	2	55756	uc011lav.2	0	ENSG00000104299	INTS9	integrator complex subunit 9
chr8	29120567	29120871	305	*	ARPE19_peak_53951	74	.	4.2623	10.33359	7.4548	159	Promoter	8	28924795	29120610	195816	2	23303	uc003xhh.4	0	ENSG00000197892	KIF13B	kinesin family member 13B
chr8	29594907	29595268	362	*	ARPE19_peak_53970	114	.	4.75543	14.57145	11.43134	184	Intron (uc003xhn.3/619351, intron 1 of 3)	8	29578776	29605625	26850	2	619351	uc003xhn.3	10357	ENSG00000251191	LINC00589	long intergenic non-protein coding RNA 589
chr8	29784268	29784524	257	*	ARPE19_peak_53979	110	.	5.3832	14.16035	11.0402	113	Intron (uc003xhq.4/286135, intron 2 of 2)	8	29779029	29811123	32095	1	286135	uc003xhq.4	5239	ENSG00000253279	LINC02209	long intergenic non-protein coding RNA 2209
chr8	29939831	29940139	309	*	ARPE19_peak_53983	73	.	3.91892	10.24359	7.36948	146	Promoter	8	29920631	29940649	20019	2	51669	uc003xhs.3	510	ENSG00000133872	SARAF	store-operated calcium entry associated regulatory factor
chr8	29940457	29940837	381	*	ARPE19_peak_53984	232	.	6.79348	27.01465	23.23578	216	Promoter	8	29920631	29940649	20019	2	51669	uc003xhs.3	0	ENSG00000133872	SARAF	store-operated calcium entry associated regulatory factor
chr8	30013728	30014143	416	*	ARPE19_peak_53989	116	.	4.84765	14.851	11.69749	151	Promoter	8	30013813	30041155	27343	1	10671	uc003xhy.3	0	ENSG00000104671	DCTN6	dynactin subunit 6
chr8	30013728	30014143	416	*	ARPE19_peak_53989	116	.	4.84765	14.851	11.69749	151	Promoter	8	30013813	30041155	27343	1	10671	uc003xhy.3	0	ENSG00000104671	DCTN6	dynactin subunit 6
chr8	30515484	30516008	525	*	ARPE19_peak_53996	182	.	5.99455	21.8204	18.29441	313	Promoter	8	30436031	30515738	79708	2	2961	uc003xig.3	0	ENSG00000197265	GTF2E2	general transcription factor IIE subunit 2
chr8	30585101	30585622	522	*	ARPE19_peak_53999	80	.	3.87409	10.91625	8.006	395	Promoter	8	30535580	30585486	49907	2	2936	uc003xih.2	0	ENSG00000104687	GSR	glutathione-disulfide reductase
chr8	30601662	30601861	200	*	ARPE19_peak_54000	37	.	3.18182	6.30293	3.76686	119	Promoter	8	30601690	30624520	22831	1	7993	uc003xii.3	0	ENSG00000104691	UBXN8	UBX domain protein 8
chr8	30670230	30670579	350	*	ARPE19_peak_54002	130	.	5.20231	16.26266	13.02762	189	Promoter	8	30643126	30670352	27227	2	5516	uc003xik.3	0	ENSG00000104695	PPP2CB	protein phosphatase 2 catalytic subunit beta
chr8	30891025	30891431	407	*	ARPE19_peak_54004	232	.	7.27554	27.08356	23.29786	207	Promoter	8	30853321	30891231	37911	2	29942	uc003xim.1	0	ENSG00000172733	PURG	purine rich element binding protein G
chr8	30891492	30891853	362	*	ARPE19_peak_54005	39	.	3.27103	6.5273	3.97238	188	Promoter	8	30853321	30891231	37911	2	29942	uc003xim.1	-261	ENSG00000172733	PURG	purine rich element binding protein G
chr8	32406358	32406593	236	*	ARPE19_peak_54019	31	.	2.84974	5.61988	3.16738	103	Promoter	8	32405728	32622558	216831	1	3084	uc010lvo.2	630	ENSG00000157168	NRG1	neuregulin 1
chr8	33330419	33330691	273	*	ARPE19_peak_54034	36	.	2.97158	6.13977	3.61706	77	Promoter	8	33228344	33330664	102321	2	84750	uc003xje.3	0	ENSG00000172728	FUT10	fucosyltransferase 10
chr8	33330842	33331043	202	*	ARPE19_peak_54035	34	.	2.88945	5.90913	3.42868	65	Promoter	8	33310214	33330664	20451	2	84750	uc003xji.1	-178	ENSG00000172728	FUT10	fucosyltransferase 10
chr8	33342386	33342823	438	*	ARPE19_peak_54036	206	.	6.36856	24.29516	20.64387	187	Promoter	8	33342685	33358778	16094	1	84549	uc003xjj.3	0	ENSG00000198042	MAK16	MAK16 homolog
chr8	33424326	33424885	560	*	ARPE19_peak_54038	96	.	4.15677	12.67309	9.64387	431	Promoter	8	33405273	33424643	19371	2	79845	uc003xjo.1	0	ENSG00000133874	RNF122	ring finger protein 122
chr8	37351295	37351836	542	*	ARPE19_peak_54067	35	.	2.82805	6.08454	3.56669	394	Distal Intergenic	8	37553301	37556396	3096	1	80139	uc003xjy.1	-201465	ENSG00000183779	ZNF703	zinc finger protein 703
chr8	37552633	37552861	229	*	ARPE19_peak_54074	26	.	2.42991	4.97333	2.61777	79	Promoter	8	37553301	37556396	3096	1	80139	uc003xjy.1	-440	ENSG00000183779	ZNF703	zinc finger protein 703
chr8	37553028	37553321	294	*	ARPE19_peak_54075	87	.	3.59779	11.7347	8.76497	166	Promoter	8	37553301	37556396	3096	1	80139	uc003xjy.1	0	ENSG00000183779	ZNF703	zinc finger protein 703
chr8	37593819	37594128	310	*	ARPE19_peak_54078	103	.	4.30622	13.46371	10.38603	163	Promoter	8	37594097	37604071	9975	1	11160	uc003xkc.4	0	ENSG00000147475	ERLIN2	ER lipid raft associated 2
chr8	37619815	37620542	728	*	ARPE19_peak_54080	146	.	5.53936	18.013	14.68281	249	Promoter	8	37620101	37637286	17186	1	11212	uc003xkh.3	0	ENSG00000147471	PLPBP	pyridoxal phosphate binding protein
chr8	37707110	37707552	443	*	ARPE19_peak_54083	126	.	4.84694	15.8737	12.65648	276	Promoter	8	37701398	37707431	6034	2	55290	uc003xkk.3	0	ENSG00000104221	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit
chr8	37707110	37707552	443	*	ARPE19_peak_54083	126	.	4.84694	15.8737	12.65648	276	Promoter	8	37701398	37707431	6034	2	55290	uc003xkk.3	0	ENSG00000104221	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit
chr8	37773439	37773821	383	*	ARPE19_peak_54089	189	.	6.21469	22.51054	18.94836	195	Distal Intergenic	8	37716465	37757015	40551	2	80223	uc003xkn.2	-16424	ENSG00000156675	RAB11FIP1	RAB11 family interacting protein 1
chr8	37887895	37888643	749	*	ARPE19_peak_54091	78	.	3.67171	10.76432	7.86268	656	Promoter	8	37888020	37917883	29864	1	1978	uc003xks.3	0	ENSG00000187840	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
chr8	37962402	37963472	1071	*	ARPE19_peak_54095	62	.	3.43249	8.99955	6.21805	988	Promoter	8	37963011	37997598	34588	1	9070	uc003xkt.5	0	ENSG00000129691	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit
chr8	37962402	37963472	1071	*	ARPE19_peak_54095	62	.	3.43249	8.99955	6.21805	988	Promoter	8	37963011	37997598	34588	1	9070	uc003xkt.5	0	ENSG00000129691	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit
chr8	38033921	38034473	553	*	ARPE19_peak_54097	206	.	5.88915	24.3527	20.69873	376	Promoter	8	38020839	38034248	13410	2	27257	uc003xkw.3	0	ENSG00000175324	LSM1	LSM1 homolog, mRNA degradation associated
chr8	38088722	38088938	217	*	ARPE19_peak_54098	65	.	3.625	9.3646	6.56178	72	Promoter	8	38089009	38096610	7602	1	23259	uc003xla.2	-71	ENSG00000085788	DDHD2	DDHD domain containing 2
chr8	38089009	38089453	445	*	ARPE19_peak_54099	66	.	3.7234	9.40737	6.6019	306	Promoter	8	38089009	38096610	7602	1	23259	uc003xla.2	0	ENSG00000085788	DDHD2	DDHD domain containing 2
chr8	38089580	38089847	268	*	ARPE19_peak_54100	50	.	3.37838	7.69454	5.02114	160	Promoter	8	38089471	38120287	30817	1	23259	uc003xlc.3	109	ENSG00000085788	DDHD2	DDHD domain containing 2
chr8	38126623	38127122	500	*	ARPE19_peak_54101	93	.	4.57317	12.40088	9.39424	152	Promoter	8	38120650	38126658	6009	2	84513	uc003xle.4	0	ENSG00000147535	PLPP5	phospholipid phosphatase 5
chr8	38238982	38239320	339	*	ARPE19_peak_54104	54	.	3.13131	8.20947	5.48891	204	Promoter	8	38132561	38239790	107230	2	54904	uc003xli.3	470	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38243604	38244148	545	*	ARPE19_peak_54105	128	.	4.27757	16.07354	12.8472	383	Promoter	8	38243959	38251951	7993	1	137994	uc003xlk.3	0	ENSG00000165046	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
chr8	38592225	38592498	274	*	ARPE19_peak_54116	53	.	3.34988	8.06081	5.34972	119	Intron (uc011lby.1/6867, intron 1 of 6)	8	38585704	38710546	124843	1	6867	uc011lbz.2	6521	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1
chr8	38644512	38644746	235	*	ARPE19_peak_54118	59	.	3.34076	8.70154	5.95023	145	Promoter	8	38644722	38710546	65825	1	6867	uc003xmf.4	0	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1
chr8	38853888	38854687	800	*	ARPE19_peak_54131	321	.	6.91383	36.2977	32.10773	334	Promoter	8	38846327	38854041	7715	2	83877	uc003xmk.3	0	ENSG00000169490	TM2D2	TM2 domain containing 2
chr8	39659324	39659692	369	*	ARPE19_peak_54147	29	.	3.15567	5.42019	2.98789	85	Intron (uc003xnj.4/2515, intron 7 of 20)	8	39601255	39695808	94554	2	2515	uc003xnj.4	36116	ENSG00000104755	ADAM2	ADAM metallopeptidase domain 2
chr8	41347795	41348272	478	*	ARPE19_peak_54165	338	.	7.88835	38.12724	33.86151	269	Promoter	8	41348081	41368499	20419	1	51125	uc003xnu.3	0	ENSG00000147533	GOLGA7	golgin A7
chr8	41386299	41386973	675	*	ARPE19_peak_54168	619	.	10.76233	67.12139	61.98748	330	Promoter	8	41386725	41402565	15841	1	84296	uc003xnx.3	0	ENSG00000147536	GINS4	GINS complex subunit 4
chr8	41435406	41435950	545	*	ARPE19_peak_54170	243	.	6.87831	28.21939	24.3823	181	Promoter	8	41435707	41482520	46814	1	137964	uc003xnz.2	0	ENSG00000158669	GPAT4	glycerol-3-phosphate acyltransferase 4
chr8	41649692	41650289	598	*	ARPE19_peak_54177	115	.	4.80769	14.73027	11.58277	460	Intron (uc003xoi.3/286, intron 1 of 42)	8	41510744	41655140	144397	2	286	uc003xoi.3	4851	ENSG00000029534	ANK1	ankyrin 1
chr8	41685707	41686174	468	*	ARPE19_peak_54178	63	.	3.61757	9.09521	6.30786	313	Intron (uc003xom.3/286, intron 1 of 42)	8	41510744	41655140	144397	2	286	uc003xol.3	-30567	ENSG00000029534	ANK1	ankyrin 1
chr8	41909453	41910201	749	*	ARPE19_peak_54183	136	.	5.30086	16.92389	13.65032	608	Promoter	8	41786997	41909505	122509	2	7994	uc003xon.4	0	ENSG00000083168	KAT6A	lysine acetyltransferase 6A
chr8	41997632	41997958	327	*	ARPE19_peak_54184	63	.	3.71901	9.13945	6.34986	180	Distal Intergenic	8	42010464	42028701	18238	1	10947	uc003xoo.3	-12506	ENSG00000070718	AP3M2	adaptor related protein complex 3 subunit mu 2
chr8	41998205	41998406	202	*	ARPE19_peak_54185	42	.	3.14961	6.83559	4.23899	122	Distal Intergenic	8	42010464	42028701	18238	1	10947	uc003xoo.3	-12058	ENSG00000070718	AP3M2	adaptor related protein complex 3 subunit mu 2
